Block0 X,Block0 Y,Block0 Z,Mass0,Block1 X,Block1 Y,Block1 Z,Mass1,Block2 X,Block2 Y,Block2 Z,Mass2,Block3 X,Block3 Y,Block3 Z,Mass3
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
|[0.002056450094941843, 105.56720067451671, 0.01658270292571311, 3.6]|,|[9.207657991709526, 0.08622655838215977, 0.004534321073194398, 3.6]|,|[2.093802445939085, 0.014005083768749923, 0.1227668427801081, 3.6]|,|[2.788125458654565, 0.023320982003411286, 0.055366026331107286, 3.6]|
