Block0 X,Block0 Y,Block0 Z,Mass0,Block1 X,Block1 Y,Block1 Z,Mass1,Block2 X,Block2 Y,Block2 Z,Mass2,Block3 X,Block3 Y,Block3 Z,Mass3
|[0.14414377808649292, 0.11313274761859443, 0.22075892215572743, 3.6]|,|[0.12941568659749728, 0.7721788573666892, 0.036024476109017094, 3.6]|,|[0.11162357239204042, 0.14121105173693588, 0.22839042653207117, 3.6]|,|[0.1954152765887146, 0.04909045759936216, 0.3752726453634232, 3.6]|
|[0.14414377808649292, 0.11313274761859443, 0.22075892215572743, 3.6]|,|[0.12941568659749728, 0.7721788573666892, 0.036024476109017094, 3.6]|,|[0.11162357239204042, 0.14121105173693588, 0.22839042653207117, 3.6]|,|[0.1954152765887146, 0.04909045759936216, 0.3752726453634232, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
|[0.002482570315199999, 3.5244911746715504, 0.41143810896719574, 3.6]|,|[0.05411676306251159, 0.05951056548424547, 1.1178321903092892, 3.6]|,|[7.4853327096421305, 0.09782127875219161, 0.004916522786103961, 3.6]|,|[0.03155028759574161, 0.047735220533222766, 2.390343115372678, 3.6]|
